,리뷰,평점,라벨링,predicted,score
19417,음식도 맛있었고 가게 분위기도 너무 좋았어요. 음식 3가지 주문 했는데 동시에 나왔고 저는 웨이팅 걱정하고 미리 예약하고 갔는데 비가 많이 와서 그런가 손님이 없더라구요. 그래서 더 좋았고 주차도 바로 가게 앞에 할 수 있어서 괜찮았습니다. 메뉴 중에 텃만꿍 !!! 진짜 맛있었어요. 다 좋았는데 가게 들어갔을 때 직원분 비가 와서 그런가 표정이 약간 무표정이었고 제가 주문한 메뉴 더블체크 해주실 때 목소리가 너무 작으셔서 맞게 주문한지도 사실 몰랐어요. 그래서 별 하나 뺐습니다.,4.0,1,9,0.5578497648239136
19418,"평소 삼겹살 생갈비 먹다가
오늘은 양념갈비로.ㅎ
적절한 간으로 양념갈비도 맛있네요",5.0,1,9,0.740250825881958
19419,고기 진짜 존맛,5.0,1,9,0.9565993547439575
19420,항상 옛날 그맛이네요 너무 좋아요,5.0,1,9,0.937397301197052
19421,고기가 연하구 부드럽구 맛있었어요! 2인세트 두개에 짬뽕밥이랑 간장새우밥으로 선택해서 시켰는데 4명이서 딱 배부르게 먹었구요!! 짬뽕밥이랑 간장새우밥 넘나 맛있어요... 짬뽕 국물 불맛나요!!>< 아 개인적으로 무말랭이 있어서 넘 좋았어요! 고기랑 숙주나물이랑 무말랭이 하나 싸먹으면 딱 맛있었어요 ㅋㅋ,5.0,1,9,0.8749885559082031
19422,좋아요,5.0,1,5,0.350778728723526
19423,"남포동에서 제일 맛있는 커피집입니다🖤
친구든 가족이든 항상 소개시켜주는곳인데 데리고 갈때마다 다들 만족100%",5.0,1,9,0.9767073392868042
19424,"생물이라 그런지  부드럽고 넘맛있어요
다음에  또방문할듯^^",5.0,1,9,0.9377840757369995
19425,굿~~,5.0,1,9,0.3743886947631836
19426,"갈치구이 소+전복뚝배기 주문했어요. 아기있어서 조림대신 구이시킨게 실수.. 두 메뉴 다 대실패ㅠㅠ 밑반찬은 다 맛있고 특히 미역무침이랑 젓갈이 맛있었음!!! 밑반찬 맛있어서 사진찍었다가 메인메뉴는 사진 찍지도 않았네;; 다음에 기회가 된
다면 조림+고등어구이 먹어보고싶네요. 그건 맛있겠지ㅠㅠ",2.0,0,7,0.3318932056427002
19427,맛있게 잘 먹었어요,5.0,1,6,0.2892554700374603
19428,잘먹고 왔습니다.,4.0,1,6,0.3268599510192871
19429,사장님도 친절하시고 반찬이랑 음식이 너무맛있어요^^,5.0,1,9,0.9582151174545288
19430,아담한 카페,5.0,1,6,0.3636329770088196
19431,맛있어욤 👍,4.5,1,9,0.8783401846885681
19432,굿,4.5,1,5,0.32669615745544434
19433,맛있어요.,5.0,1,9,0.32718873023986816
19434,좋아요,4.0,1,5,0.350778728723526
19435,굿,4.0,1,5,0.32669615745544434
19436,"전복죽, 전복성게미역국 먹음 미역국은 보통, 전복두개들어가는건 부드럽고 괜찮았어요. 짜지않고 진짜 딱 보통. 전복죽은 텁텁해요..무슨 가루를 넣어끓인건지 쌀이 이상한지 텁텁하고 남겼습니다.. 이곳이 네이버리뷰하면 음료수주는 이벤트때
문인지 네이버평점보고 찾아갔는데....ㅠㅠ 사실 근처 다른곳가려다 재료소진이래서 급하게 들어간건데 역시.. 사장님은 매우매우 친절합니다...죄송하지만 음식은 진짜 별로였습니다ㅠㅠ",1.5,0,1,0.26857250928878784
19437,제주 올때마다 들려요. 냉동 포장은 처음인데 맛 똑같겠죠?,5.0,1,9,0.6878289580345154
19438,브라우니 완전 꾸덕한 맛! 아이스크림도 맛있음!,4.5,1,9,0.8144826292991638
19439,아이가 좋아해서 에그타르크 사는김에 초코타르트도 샀는데 ㅠ 에그만 먹는걸로 하죵,4.5,1,6,0.2706482708454132
19440,언니랑 와서 맛있게 먹었어용!!!,5.0,1,9,0.769885241985321
19441,"깔끔하고 담백한 맛, 느끼하지않은 고기가 먹고싶을때 갈것같아요, 매장도 엄청 넓어요",4.0,1,9,0.4556272625923157
19442,가히 최강의 횟집이라 할만합니다. 네이버 평점 믿고 왔는데 실망시키질 않네요. 회 퀄리티가 매우 좋고 네이버예약 손님이라 이것저것 챙겨주셔서 너무 잘먹고 왔네요. 재방문 의사 100%!!,5.0,1,9,0.9764324426651001
19443,#냄비운동 정말맛있어요,5.0,1,9,0.8999950289726257
19444, ,3.5,0,0,0.222866028547287
19445,두번째 왔는데 완전 반했습니당🙄 세트로 먹었는데 티본 스테이크 육즙 대박이에요!!!! 봉골레파스타도 살짝 매콤해서 더 맛있어요🤍 사장님도 너무 친절하시구 데이트하기에도 너무 좋을 것 같더라구요👻,5.0,1,9,0.9750716686248779
19446,구성도 좋고 신선하니 맛있어요,5.0,1,9,0.8221578598022461
19447,"맛은 있어요~~!
다만 떡볶이의 식재료가 약간 부실하다고 느꼈습니다. (식재료 원가절감의 극대화)",4.0,1,6,0.4550379514694214
19448,좋아요,4.5,1,5,0.350778728723526
19449,언제나처럼 즐거운 시간이었습니다 감사합니다! 다만 저금 새치기를 당해서 ㅠㅠ 온 순서대로 앉지 못하여 조금은 아쉬웠습니다. 온 순서를 체킹할 수 있거나 하는 방법이 있다면 좋겠습니다.,4.0,1,9,0.3539355397224426
19450,"간만에 먹은 고사리육개장  역시 맛납니다.
자꾸 생각나서 찾아왔어요~  제육도 시켜봤는데 너무 맛있네요!!!",5.0,1,9,0.9687813520431519
19451,"해물도 푸짐하구 맛있어요>_<
매콤국물이 제 스타일이었어요 ㅎㅎ",5.0,1,9,0.7935948371887207
19452,트라몬토.. 하와이온줄  알았어요ㅋㅋ 날씨만 조금 도와줬다면ㅜㅜ 날 따듯한날 한번 더 방문할게용!!  그나저나 음식은 진짜 맛있네요ㅋㅋㅋ,5.0,1,9,0.8611267805099487
19453,"친절하시고 맛 괜찮습니다
다만 그리스 전문점 답게 조금더 다양한 그리스 요리가 있으면 좋겠어요",4.0,1,7,0.3333275020122528
19454,좋아요,5.0,1,5,0.350778728723526
19455,"추운 겨울, 술이 생각나는 고기와 김치찌개의 조화입니다. 재방문의사 있습니다.",5.0,1,9,0.9151983857154846
19456,친절+매장깔끔! 제입엔 좀 느끼했습니다,3.5,0,6,0.4473377466201782
19457,"특별한것도 없고 가격은 2줄에 9천원 말도 안됨. 소문듣고 처음 사먹는 사람은 있어도 다시는 안가고싶은 곳
2줄부터 파는 것도 너무 배부른 상술
맛도 지극히 평범해서 더 실망",1.5,0,0,0.7097231149673462
19458,굉장히 친절하고 맛있어요,5.0,1,9,0.8770439624786377
19459,지나가다 들려서 뭐마실까 고민했는데 직원이 시그니처 메뉴라고 추천해주셔서 마셔봤는데 생각보다 괜찮았어요!  밑에는 차갑고 달달한 우유층이랑 위에 따뜻한 커피 크레마 층이 조화가 잘되더라구요! 직원분 설명대로 젓지않고 우유와 커피를 같이 마시니까 색다른 맛이었어요,5.0,1,9,0.6392151117324829
19460,역시 랑콩트레^^  너무 맛있어요,5.0,1,9,0.9334530830383301
19461,커피도 맛있구 분위기도 쏘굿,5.0,1,7,0.324624627828598
19462,넘 깔끔하고 개운한 맛! 정말 맛있었어욯ㅎㅎㅎ,5.0,1,9,0.946130096912384
19463,맛있고 알바생도 착해요,4.0,1,9,0.8581811189651489
19464,"공항근처라서 편리해요
네비로 찾는게 조금 헷갈렸어요
 친절해요",4.0,1,7,0.34357979893684387
19465,유명해서한번 가봣어용,5.0,1,6,0.40070539712905884
19466,구워먹는 샤브가 제 입맛엔 딱이에요. 고기의 맛도 즐길수 있고~ 고기 먹고 싶을땐 종종 방문합니다~,4.0,1,9,0.4986896514892578
19467,"맛있었어요 
친절해요",5.0,1,9,0.569365918636322
19468,든든하게 먹었어요 신선한재료들로만 만드셔서 더 맛나고 특히 비빔밥 물회 라면은 최애 입니다 !,5.0,1,9,0.9380481243133545
19469,"맛은괜찮음.
양도괜찬은데14,000원씩받는 음식치곤 해산물이 너무할만큼 뻔한것으로 내용물이 별로임.이가격에 두번은 안감",2.0,0,3,0.25479862093925476
19470,고양시 최대 규모 카페,5.0,1,9,0.9482609033584595
19471,맛있었는데 홀 직원분이 한분이여서 주문을 해도 잊으셨는지 세네번을 다시 불러야해서 불편했어요 그래도 스끼다시도 회 양도 맛도 좋았습니다,5.0,1,6,0.39466622471809387
19472,좋아요,5.0,1,5,0.350778728723526
19473,직원분들 친철하십니다~~ 그리고 양이 많아요!!,4.0,1,7,0.3373352587223053
19474,굿,3.5,0,5,0.32669615745544434
19475,굿,3.5,0,5,0.32669615745544434
19476,진짜맛있고 사장님 친절해요 강추!!!,5.0,1,9,0.9718016982078552
19477,이 가격에 우렁이도 반찬도  그렇게 주시면 뭐 남으세요~?ㅎ 가까이 있으면 맬 올텐데~ 잘 먹었습니다 바쁘신데  반찬 계속 추가 해도 친절한 점장님 감사합니다,5.0,1,9,0.9590223431587219
19478,존맛탱 또 먹고왔어요~👍👍👍👍 메뉴 리뉴얼 되고  더 가고싶어 지네용 번창하세요 다른메뉴 먹으러 또 갈게요~,5.0,1,9,0.9685674905776978
19479,사장님들 너무 친절하세요 !,5.0,1,9,0.9573855996131897
19480,좋아욤~~👍,5.0,1,9,0.5748154520988464
19481,분위기도. 좋고넘친절해요,5.0,1,9,0.9456077218055725
19482,옹심이부터 국수 김치까지 다 맛있어요!,5.0,1,9,0.9341475963592529
19483,빵 맛있어요,5.0,1,6,0.30449163913726807
19484,세트메뉴구성인지라 고기비빔국수 돔베고기 등등 한상에서 모든걸 맛볼수 있는 세트가 넘좋았고 맛또한 일품이네요~,5.0,1,9,0.9184225797653198
19485,"건강한맛,푸짐해요",5.0,1,7,0.28600141406059265
19486,맛있었습니다,5.0,1,6,0.31117647886276245
19487,좋아요,5.0,1,5,0.350778728723526
19488,무난해요,3.5,0,5,0.5062915682792664
19489,제가 제일 좋아하는 카페에요ㅠㅠ 이번 신메뉴 디저트도 너무 맛있써요🥺,5.0,1,9,0.9612261652946472
19490,원래 떡순이라 할만큼 떡을 엄청 좋아하는데 한동안 너무 먹어서 질려서 안먹다가 먹은 오메기떡 ! 냉동실에 넣어서 보관하다가 출출할때 하나씩 꺼내서 해동해서 먹으면 출출한것도 없어지고 조그만게 정말 든든해요 많이 달지도 않고 맛있습니당,5.0,1,9,0.9625217318534851
19491,"육지사람으로 처음 맛보는 신기한 맛 고사리와 눈으로는 구별이 되지 않는 잘게 찢어진 ?? 소고기와 닭??이 혼합되어 맛있는 죽맛이 납니다 재방문 의사 있으나 사람이 매우 많습니다 코로나 때문에 아주 찝찝쓰 식탁도 다닥다닥하고 인기맛집
의 숙명이겠으니 감안하시고 가시길 바랍니다",4.5,1,5,0.28080427646636963
19492,고기도 맛있고 직원들모두 완전친절하심,5.0,1,9,0.946683943271637
19493,비싸고 맛없고 불친절,1.0,0,0,0.6703202128410339
19494,다양한 막걸리와 맛있는 안주로 유명하다고 해서 찾아갔는데 직원분들도 친절하고 단골하려구용,4.0,1,9,0.9084481000900269
19495,아까먹은 고추튀김 먹고 고갹 모시고 또왔는데 숯불돼지 향 진짜 장난 아닌거 같아요 고객님도 좋다구 하고 앞으로 인천 올때 미팅있으면 이리로 오려 합니다 사랑합니다 온당,5.0,1,9,0.9742780327796936
19496,"네이버예약하고 갔어요 혼자 갔는데도 엄청 친절하게 챙겨주시고 문어 자르는 것도 도와주셨어요 돌문어덮밥이랑 딱새우 먹었는데 혼자 먹어서 많이 배부르긴 했지만 진짜 너무 맛있었어
요ㅜㅜ 덮밥은 문어 엄청 통통하고 크고 매콤하고 달콤했구요 딱새우는 진짜ㅜㅜ 양념 너무 환상이에요 부산가면 또 가고 싶어요 완전 추천입니다!ㅎㅎ",5.0,1,9,0.9732438921928406
19497,피자 맛있어요 파스타는 쏘쏘,4.0,1,6,0.38226965069770813
19498,처음 봤을 때 엄청난 양에 깜짝 놀라서 어떻게 다 먹지 고민했는데 결국 다 먹었어요ㅋ 물회 뿐만 아니라 다른 음식들고 푸짐하고 맛있었어요 부족하면 얼마든지 더 달라고 할 수 있어요 금방 튀겨서 나온 새우와 고구마 튀김도 꿀맛입니다 물회에 있는 전복 멍게 그리고 생선회까지 신선하고 맛있구요 무엇보다 일하시는 분들이 다들 넘 친절해서 기분 좋게 맛있게 먹고 왔습니다^^,5.0,1,9,0.972745954990387
19499,목살을 직접 구워주시는데 부드럽고 맛있어요,4.0,1,9,0.756502091884613
19500,인생 옹심이를 만났어요!!  옹심이칼국수 추천합니다~,5.0,1,9,0.9727630019187927
19501,"직원분도 주인분도 엄청 친절하시고 스시도 정말 맛있었어요 
특히 아부리 메뉴가 좋았습니다 !! 추천",5.0,1,9,0.9737491011619568
19502,인기많은 이유를 알 것 같아요. 재방문의사200%,5.0,1,9,0.9721451997756958
19503,ㄱㄱ,3.5,0,5,0.3977767527103424
19504,"종업원은 많아 서비스도 빠르고 주변 풍경도 좋았습니다. 단 여성 종업원 의상은 핫팬츠 통일이라 가을 저녁이라 추울텐데 안스럽기도;;; 남자인 제가 봐도  가족단위에도 민망하고 보기 안좋습니다. 음식은 기본은 합니다. 단 단
순 서비스가 마음에 안드네요. 에이드 시키면 탄산 추가라던가...치즈스테이크 시켰는데 소스하나 없이 치즈 반 이상 못먹었습니다. 소스 요청하니 정말 몇번 찍어먹을만큼 주더라구요. 그거 먹고 온종일 느글 벨 시키기도 그렇고 
4만원데 스테이크 싸지도 비싸지도 않은데 음식은 정말 별로입니다. 피자는 굿이였어요. 단 피자도 소스없고 치즈가루 안되고 주차요원 한명이면 될걸 여려명 안내하는것도 불편했습니다. 한명이면 충분할걸 작은건물에 4...",2.0,0,3,0.2987692952156067
19505,음식은 맛도 좋고 양도 많고 좋아요 근데 버섯탕은 아무맛도 없어요  다른건다 좋았어요,5.0,1,6,0.38736048340797424
19506,"깔끔하고 맛있는 음식 잘 먹고 가요 ~! 
다음에도 또 방문할게요! ",5.0,1,9,0.9101607799530029
19507,"검색해서 간건데 해물도 많고 시원하고 맛있어요.
역시 겨울엔 따뜻한 국물이 진리네요!",4.0,1,9,0.8979533910751343
19508,음식은 유명해요. 평양냉면 좋아하시는분들께는 아주 추천. 녹두전도 맛있고 수육 대박맛있고 불고기전골은 진짜대박맛있어요. 그런데 비싸요.ㅋ 그리고 주차 발렛인데도 자리없어서 난리임. 발렛분이 자리없어요가세요 개당당.,3.5,0,6,0.433179646730423
19509,그닥,2.5,0,0,0.404022753238678
19510,괜찮아요,3.5,0,6,0.36722689867019653
19511,그럭저럭 평타는 치는 괜찮은 곳 평범,4.0,1,5,0.5170780420303345
19512,맛있어용♡,5.0,1,9,0.9496089220046997
19513,친절한 설명과 재밌는 퍼포먼스가 인상 깊었어요! 계절에 따라 코스도 바뀌어서 흥미로워요 ㅎㅎ,5.0,1,9,0.7506116032600403
19514,"4단계라 스벅 문닫아서 갔는데
라떼 맛잇네요!?ㅎ",4.0,1,9,0.3928987383842468
19515,"마늘바게트 정말 맛있었는데
매장안에 날파리?초파리?가 너무 많았어요
그래서 다른건 안삼...",3.5,0,6,0.4510478973388672
19516,매우매우 만족합니다 ♥,5.0,1,9,0.9722867608070374
19517,또 먹고 싶은 맛! 다음번엔 다른 메뉴도 먹어보려구요. ,5.0,1,9,0.8292672634124756
19518,어향가지 꿔바로우 꿔티에 맛있네요,5.0,1,9,0.6504471302032471
19519,주인분이 엄청 친절하심,4.0,1,6,0.36795341968536377
19520,뷰는 인정 가격대비 커피맛은....,4.0,1,5,0.5622565150260925
19521,"태국 현지인들도 많이 방문
맛있어요",5.0,1,9,0.5958301424980164
19522,똠얌꿍 맛집으로 늘 추천하는 곳이예요! 팟타이도 맛있어요! 저한테는 똠얌꿍이 일등!! 추천해요!,5.0,1,9,0.9124342799186707
19523,집앞에 브런치카페가 있어 호기심에 방문해보았는데 브런치 종류도 다양하고 양도 많아서 좋았어요. 저는 신메뉴라고 소개해주신 ‘폴드포크에그베네딕트’를 주문했는데 수란과함께 어울어지는 폴드포크의 맛이 너무 좋았습니다. 앞으로 자주 방문할것같아요~,5.0,1,9,0.910218358039856
19524,늦은시간 예약하고왔는데 너무 맛있게 잘 먹고 갑니다~다음에 제주도오면 꼭 또 들리고싶은 맛이에요~,5.0,1,9,0.971668541431427
19525,여러가지 차를 칵테일처럼 베리에이션해서 즐길 수 있는 티 바여서 재밌다,5.0,1,9,0.8858667612075806
19526,지나가는 길 커피한잔 했어요~,4.0,1,6,0.3246269226074219
19527,맛있어요,4.5,1,6,0.34797805547714233
19528,예뿌구 맛있어여~~~그리구 친절하세욤!!👍,5.0,1,9,0.8666094541549683
19529,불친절,0.5,0,0,0.27897629141807556
19530,맛있어요! 볶음밥까지 먹으면 금상첨화,3.5,0,9,0.7898924946784973
19531,좋아요,4.0,1,5,0.350778728723526
19532,마농 바게트 맛나게. . .,4.0,1,6,0.3958342373371124
19533,"중문 숙박 시 가기 좋아요~ 해물라면 보다는 고기라면이 매운맛이 강했구요 만족스러운 식사였어요.  초3 아이들이 먹기엔 라면은 매운편이고 치즈전복 덮밥은 꼭 시켜서 함께 먹길 추천합니다 ^^ 다음번에 가게 된다면 보말칼국수도 먹어봐야 
겠어요.  직원분들은 친절하셨어요 ~",4.0,1,9,0.5764515399932861
19534,"오랜만에 다시 방문했는데 정말 맛있게 먹을 수 있어서 너무 좋았습니다.
맛도 변함 없고 깊고 시원한 국물 맛 때문에 여름에 매일매일 갈 것 같아요 ^^",5.0,1,9,0.9756767153739929
19535,좋아요,5.0,1,5,0.350778728723526
19536,맛집이라고 평점보고 갔는데 와 ... 홍대 맛집 발견했습니다,5.0,1,9,0.9687860608100891
