,리뷰,평점,라벨링,predicted,score
27593,가격대가 부담스럽지 않아서 여러명이서 가기 좋네요~~^^ 약초나물도 맛있는데 도토리묵도 직접 만드셔서 그런지 맛있어요 ,5.0,1,7,0.5341616272926331
27594,친절합니다.,4.0,1,9,0.48006612062454224
27595,"광안리 횟집의 찐!맛집! 펄떡이는 회맛과 사장님의 친절한 서비스! 완전 감동 입니다! 광안대교를 벗삼아 먹는 회맛은.... 정말 감동이었습니다  잘생기고, 인심좋은 사장님 감사합니다",5.0,1,9,0.9900428056716919
27596,마농ㅂㅏ게트는 맛있지만 좀 불친절,3.5,0,6,0.3018919825553894
27597,음.. 수제버거 맛~~ㅋ 패스트푸드 맛 노우~~ 맛있어용~~ 모짜렐라 치즈버거와 폴버거 ㅋ,4.0,1,7,0.3467475473880768
27598,제주도가면 꼭 들려야하는 곳이에요 바다뷰가 정말 최고에요 ㅋㅋ 해산물도 푸짐하니 너무 좋았어요,5.0,1,9,0.9829818606376648
27599,진짜 맛있어요ㅠ 양식집하면 이곳이 처음 떠올라용ㅠㅠ 파스타도 다른곳 보다 양 많아서 딱 좋아용,5.0,1,9,0.9798311591148376
27600,굿,5.0,1,6,0.4950698912143707
27601,조아요,3.5,0,6,0.5175977945327759
27602,경치도 좋고 라떼와 햄치즈 바게트 부드럽고 맛있어요.,5.0,1,9,0.6763321161270142
27603,호불혹가 갈리는 집...비주얼에 약하신분은 비추입니다. 맛도 소소,2.0,0,3,0.2379331737756729
27604,"친절하게 아이들세팅도 확인해주시고 자리도 넓게주셔서 너무 감사해ㅆ어여 ♡.♡
오늘도 전메뉴가 어쩜 샐러드 신선신선♡양고기는냄세도 없고 ㅠㅠㅠ빵은 말랑말랑 고시하고 강츄에염 담에또 친구랑 오기로 약속 했엉욤",5.0,1,9,0.9886335134506226
27605,엄마랑 맛나게 먹었어요 ㅎ 전복을 데쳐먹는게 너무 신기해요ㅎ 가라비젓갈너무맛나요,5.0,1,9,0.9400238394737244
27606,어머니께서 모밀국수를 좋아하셔요,4.0,1,6,0.2877938151359558
27607,국물이 끝내주네요!!,5.0,1,9,0.9260883927345276
27608,"건강한밥상이네요.
맛있어요~^^",4.0,1,9,0.5811648368835449
27609,굿,3.5,0,6,0.4950698912143707
27610,두번째 방문이예요. 매장도 음식도 깨끗해요. 비싼만큼 음식 퀄리티도 좋아요.,5.0,1,9,0.5224948525428772
27611,고사리인가 고기인가 해장국인가 보신탕인가,5.0,1,5,0.23562319576740265
27612,굿,5.0,1,6,0.4950698912143707
27613,속초 갈때마다 망설임없이 찾는곳!회는 기본적으로 먹지만 물회도 진짜 맛나요!술이술술~,5.0,1,9,0.9821147918701172
27614,"이런물회는 처음이었어요 해산물이 진짜푸짐해요
시원하니맛있었고, 전복설렁탕도 미역도, 전복도 싱싱하게 가득이예요. 아기도 잘먹었습니다.
아기의자도있고 화장실도내부에있어요",5.0,1,9,0.7654469609260559
27615,물밀면 비빔밀면 둘 다 너무 맛있어요.,5.0,1,9,0.9201985001564026
27616,"뷰가 좋음
역시 커피와 케이크는 뷰값",3.5,0,6,0.4651140868663788
27617,"맛있습니다! 돼지껍데기소바 괜찮네요
좀 맵긴하지만 맛있습니다!",4.5,1,8,0.40336111187934875
27618,진짜맛있었어요 ㅠ 최고최고!!!,5.0,1,9,0.9706045389175415
27619,"리뷰괜찮아보여서예약후어제방문 저녁엔음료무조건하나는시켜야됨음식을몇개시키든지상관없이무조건임그거에대해눈에띄게표시안되어잇음  창가자리예약해도2시간만가능 그이후엔
다른자리로옮겨야됨만약에만석이라자리없으면나가야되는지의문 주차언양불고기에대는데한시간에3천원이고여기서2천원지원해줌한시간에3천원인데왜2천원만지원해주는건지20년도
에는3천원이라고리뷰댓글에써잇는데바뀐건지그렇다면그에대한안내는왜안하는지모르겟음그리고일정금액넘어야주차비지원해준다고리뷰댓글에만적혀잇기때문에손님이찾아봐야...",0.5,0,3,0.35261592268943787
27620,"송도 파스타집 많이 다니지만, 여기가 젤 맛있어요.
까르보나라, 치킨수블라키 먹었는데 둘다 준맛탱
메뉴 잘 못고르겠으면 저 두개 강추요",5.0,1,9,0.9844580292701721
27621,넘넘 맛잇어용,5.0,1,9,0.9202428460121155
27622,3인 초당 두부밥상 맛있어요~~~자극적이지않고 아이도잘먹었어요,5.0,1,9,0.8569445610046387
27623,"오랜만에 간 풀사이드 내부는 전과 같은데  외부쪽엔  왠건물들이 마구들어서인지 내가 송도사는데도 네비안찍구는 좀 찾기 힘들었음 ㅡㅡ 음식은 전보다 같은것도 더 나아진것도 있어서 만족스러웠어요 코로라시대 잘 이겨나시
길  주말 점심시간인데도 빈자리가 많았답니다~",4.5,1,6,0.45067328214645386
27624,맛있고 양도 많아요,4.0,1,9,0.6633870601654053
27625,"인생맛집 광안대교 잘보이는 존맛집이에요
스끼다시 엄청 많이나오고 회도 고급부위만 나와요
부산올때마다 꼭 와야하는 필수코스♥",5.0,1,9,0.9755724668502808
27626,맛있어요! 서비스도 짱짱! 분위기 좋아요~~ 예약하고 가면 좋을것같아요!,4.5,1,9,0.7337022423744202
27627,오징어순대 맛있어요,5.0,1,7,0.34791305661201477
27628,빵 집 맛이ㅛ어오,4.0,1,5,0.37713688611984253
27629,주말엔 주차가 헬이긴 한데 뷰도 좋고 직원분도 친절한데 음료가 맛이... 약간 돈 아까운 맛이긴 해요ㅠㅠ 그냥 뷰 맛집...,2.5,0,5,0.6178128719329834
27630,좋아요,4.0,1,6,0.4311637580394745
27631,흑돼지해물삼합 2인으로 먹었는데 너무 맛있었습니다 ~!~!~! 꼭 드셔보세요 :),5.0,1,9,0.9599894881248474
27632,좋아요,5.0,1,6,0.4311637580394745
27633,제가 꼬막을 처음 먹으러 가는데 너무 맛있고 쫄깃하니 비린내 하나도 안나고 좋았습니다ㅎㅎ,5.0,1,9,0.9862027168273926
27634,사람들이 왜 마농바게트~ 마농바게트~~하는지 알 것 같아요! JMT,5.0,1,9,0.9728226661682129
27635,산방산 밑 뷰 좋아요 사람 많아요,5.0,1,9,0.3970230221748352
27636,꼭 리필해서 드세요 흠잡을데없이 맛있고 가성비 좋고 최고의 국수집,5.0,1,9,0.9829301238059998
27637,재밌었지만 잔 크기가 다른 것이 아쉬웠어요,3.0,0,6,0.31982120871543884
27638,좋아요,5.0,1,6,0.4311637580394745
27639,치즈가 굳어서 나와서 실망..,2.5,0,5,0.6940001249313354
27640,굿,5.0,1,6,0.4950698912143707
27641,루프탑 너무 좋아요 ㅠㅠㅠ 이뻐연 자주 갈께요 !! 앗 남자 알바생도 센스 넘치세요!!,5.0,1,9,0.9841548204421997
27642,"와 대기 1시간이엇지만 맛잇엇다
대기햇지만 또 가고싶다",4.0,1,9,0.7039105892181396
27643,맛있어요 담백하고 기존김밥보다 가볍게 포만감있고 좋아요,5.0,1,9,0.4484509229660034
27644,대기있어도 기다리면 생각보다 빨리 들어갈수있어요,5.0,1,9,0.6463547348976135
27645,맛집입니다ㅎ 배가 뽕뽕,5.0,1,9,0.7079334855079651
27646,아인슈페너 짱맛..! 평소 크림이 있어도 쓴 맛이 강해서 잘 안먹었는데 여기는 커피도 너무 맛있고 크림도 맛있어요! 당근케이크도 맛있어요ㅠㅠ 근데 디저트에 견과류가 많이 들어가니 알레르기 있으신 분들은 조심하세요!,4.0,1,9,0.8914703726768494
27647,주차장이협소하고 대기가 있지만 사장님도 친절하시고 무엇보다도  음식이 엄청 맛있어요!!! 문어해물라면은 해물이 엄청 많고 전복치즈밥은제가 먹어본 치즈밥중에 제일 맛있었어요 다음에 또 방문할게요!!!!!,5.0,1,9,0.9597530364990234
27648,빵 너무 맛있어요,4.0,1,9,0.32805609703063965
27649,카페랄로 판교 아메리카노,5.0,1,7,0.3262602388858795
27650,"결혼기념일로 방문했습니다. 이국적인 맛, 분위기 모두 좋습니다. 다음에 또 먹으러 올 것 같습니다~~",5.0,1,9,0.9271811842918396
27651,한번씩 생각나는 라라관이에요,5.0,1,9,0.85819411277771
27652,깨끗하고 친절하고 아주 맛이 좋습니다.,5.0,1,9,0.9585561752319336
27653,"직원이 아무리 불러도 대답만하고 해결을 안해줌 식탁에 봉골레 국물 흘려도 미안하다는 말도 없고 치울 생각도 안하고 그냥 감 콜라 사이다 시켰는데 사이다는 그냥 탄산수 콜라는 먹지도 않았는데 기름둥둥.... 다시 달라했는데도 또 저렇게 기
름둥둥 떠서 나옴 설거지를 제대로 안하는듯 입맛버려서 나옴 다신 안갈듯",0.5,0,0,0.8314825296401978
27654,맛있어요,5.0,1,6,0.43294763565063477
27655,"3,4,5번째 티 만족^0^  행복한 시간이. 배가 되는 곳.  감사합니다 : )",4.0,1,9,0.9719861745834351
27656,건강한 맛이기는 했음,3.0,0,5,0.5643490552902222
27657,"좋아요,이뻐고사진찍기좋네요",5.0,1,9,0.45276764035224915
27658,"돈까스만 보면서 아침부터 달려왔는데, 그럴만 함미댜 ㅠ0ㅠ 너무너무 맛있어융 맛없는것을 찾을수 없슴미댜.... 제주도를 오게되면 두번세번 오고싶어융♡ 사장님 두분다 친절하시고 모든것이 완벽했써여♡ 잘먹었습니다!",5.0,1,9,0.993839681148529
27659,"친절하시고 맛도 좋아요!
달거나 짜지 않고 담백해서 부모님께서도 맛있게 잘 드셨어요~",5.0,1,9,0.9620575904846191
27660,"레몬에이드도 맛잇고 카페 분위기 좋고
포토존도 많네유~~^^",5.0,1,9,0.6630905866622925
27661,회도 엄청 신선하고 음식 전체 맛있게 잘 먹었습니다~^^,5.0,1,9,0.8740992546081543
27662,맛이 좋아요~~~~~,5.0,1,9,0.3003654181957245
27663,분위기 커피 디저트 다 좋아요,4.0,1,9,0.7563037276268005
27664,좋아요,4.0,1,6,0.4311637580394745
27665,"물론 맛있고요 특히 새우고로케 같은? 너무 맛나요ㅠ
매장직원들 모두 친절하시고 가졸들과 잘 머고 좋은시간 보냈습니당",4.5,1,9,0.9863265752792358
27666,인테리어가 멋지네요,4.5,1,9,0.3589896559715271
27667,굿,4.5,1,6,0.4950698912143707
27668,"최악의 횟집 1시8분에 체크하고 입장하여 음식을 처음나올때까지 30분이 넘게 걸렸으며, 음식을 다먹고 다음음식이 나올때까지 텀이 너무길어었습니다. 식사를 끝마칠때 정확하게 시간이 2시40분이 넘었습니다. 재촉하여도 변명만하고 사람
이 많다고 이야기만하네요.  예약을 하고 갔음에도 불구하고 제대로 예약을 소화할수있을만큼의 손님을 받아야 할텐데 기분만 상하고 음식도 감질나게 먹어서 뭘 먹은건지도 모르겠습니다. 이런식으로 장사하지 마세요",0.5,0,0,0.8539295792579651
27669,홍시스무디 최고ㅠ,5.0,1,9,0.923608660697937
27670,갓파상,5.0,1,5,0.4631989598274231
27671,"너무 맛있고, 뷰도 너무좋아요.. 가성비도 굿",5.0,1,9,0.8136076927185059
27672,홍대랑 먼 게 내 지갑 살림..^^ 주변이였음 1일 1케이크 했을텐디.. 쩝ㅜㅜㅋㅋㅋ,5.0,1,3,0.2179909199476242
27673,친절해용,4.5,1,9,0.7179121375083923
27674,치킨?콤보 맛나네요,4.0,1,7,0.4169703722000122
27675,"바스크 치즈 못잊어서 말차도 먹으러 왔어요 
역시 맛있네요 !!",5.0,1,9,0.9510866403579712
27676,ㅎㅎㅎ,5.0,1,6,0.4109399616718292
27677,처음 왔는데 좋네요,5.0,1,9,0.7939398288726807
27678,넘 예쁜 곳,5.0,1,9,0.8047361373901367
27679,해물이 실하고 면도 맛나요,4.0,1,9,0.45253896713256836
27680,제일 좋아하는 샤브샤브집 ! ,5.0,1,9,0.9072564840316772
27681,맛있어요,4.0,1,6,0.43294763565063477
27682,"다른 지점들보단 고기가 적은 것 같아요
그래도 맛있습니다 -!!",5.0,1,7,0.3152162730693817
27683,굿,4.0,1,6,0.4950698912143707
27684,맛있어요,5.0,1,6,0.43294763565063477
27685,맛은 있는데 이 지점이 그런건지 양이 너무 적어요. 만석닭강정 종종 사먹는데 점점 양이 줄어드네요.,3.0,0,6,0.581956148147583
27686,"사장님 서비스가 너무 좋구 친절하시네요 !!
직원분들이 고기를 직접 구워주셔서 너무 편하게 잘 먹었습니다 ~ 
멜젓에 찍어 고기한점을 먹으면 그맛 아직도 생각나네요 ㅠㅠ",5.0,1,9,0.9699286222457886
27687,사람이 너무 많고 좌석이 불편 ㅎ 뷰는 아주 좋다,2.5,0,6,0.5949297547340393
27688,"#갈비살양념구이 #냉면맛집 친구들과 처음 방문 후 맛이 기억에 남아서 오늘 가족과 두번째 방문했어요. 경주 황리단길에 유명한 맛집들보다 더 맛있고 만족스러워요. ^^ 아쉬운점은 점심시간에 방문했음에도 갈비살만 가능했고, 직원들의 응
대가 미흡하고 센스가 없어요. 이모님 아니고 식당 운영하는 가족분들으로 보이는 직원들이 더 미흡하고 센스가 없어요... 자세한건 다 쓸 수 없지만 첫 방문때도 당황스런 태도였는데, 오늘도 무척 황당한 태도... 맛있는만큼 책임감있는 태도와 
센스가 갖춰진다면 좋겠습니다. 저는 냉면이 맛있어서 흡입했어요. 아, 그리고 화장실 정말 깨끗해서 좋습니다. 다음에도 방문하고 싶어요.",4.0,1,9,0.744198739528656
27689,"느끼한버거 좋아하면추천~
커피가  맛나네요^^
감튀도 맛남.",3.5,0,7,0.3239704370498657
27690,육즙이 풍부하고 무엇보다도 직원분들이랑 사장님이 친절하셨어요^__^ 재방문 의사 무조건입니다 !!,5.0,1,9,0.9807995557785034
27691,"정말 유럽느낌 뿜뿜,, 전체적으로 맛도 좋았어요! 특히 어니언슾 너무 맛있네요 다만 프랑스 음식이 원래 입에 안 맞는다 싶으면 조금 짤수도있을거예요 그치만 전 정말 좋았어요  직원분들 
특히 너무 친절하셔서,, 음식이 좀 늦게 나오긴했지만 직원분들덕에 기다리는 내내 기분이 좋았네요 ! 다음에도 방문하고싶어요",5.0,1,9,0.9654737114906311
27692,"예전에 한번 오고 이번에
기념일이라서 가족이랑 왔는데 너무 맛있네여 
피자랑로제파스타 다 맛있습니다🤗🤗🤗",5.0,1,9,0.9822925925254822
27693,믿고 먹는 우진해장국 고사리육개장~,5.0,1,9,0.8012849688529968
27694,맛있고 좋아요,5.0,1,9,0.4793950021266937
27695,커리 팟타이 모닝글로리 모두 성공적👍👍,5.0,1,9,0.9537156224250793
27696,굳,5.0,1,9,0.33346933126449585
27697,삼겹살 항정살 굳👍👍👍👍,5.0,1,9,0.9188307523727417
27698,맛있어써용ㅎㅎ,5.0,1,9,0.8694365620613098
27699,사시미도 오래걸리긴 했지만 레몬소주에 사시미 먹을때까지만해도 분위기는 좋았어요..  특히 사시미 정말 한점 한 점 맛있었어요!  그런데 조개술찜을 시키고 20분이 넘도록 소식이 없기에 주문이 들어간건 맞는지 확인했고 30분이 넘어서 다시 한 번 확인하니 10분뒤 나온다는 답변... 정확히 40분만에 나온 2만원짜리 조개술찜엔 바지락 14개가 있었고 5분만에 해치우고 나왔습니다ㅎㅎ 사시미는 참 맛있었는데 다 먹고 난 지금 기분은 그닥 유쾌하지 않네요ㅠㅠ,2.5,0,6,0.42289918661117554
27700,예뻐요,5.0,1,9,0.4375230371952057
27701,핫플입니다,5.0,1,9,0.7367541790008545
27702,"관광지택스~
맛있는데 다먹고나면 입이 좀 비려요",4.0,1,7,0.4559922218322754
27703,"치즈를 좋아하는 편인데 엘루이 피자들은 치즈가 푸짐하고 맛있어요‼️ 그리고 개인적으로 엘루이는 감바스가 숨은 강자같아요 새우도 많고 버섯이랑 마늘 다 너무 맛있어요 바게트에 올려서 같이 먹으면 천국입니다... 같이 간 친구는 엘루이다크
를 시켰는데 엄청 맛있다고 일반 코젤다크보다 더 맛있대요 매장 인테리어도 예쁘고 알바생들도 친절해서 좋았습니다👍🏻",5.0,1,9,0.9840911030769348
27704,세번째 방문. 오늘은 고기만 집중적으로 먹었네요. 오겹살과 숯불의 조합은 쌈이 필요 없을 정도로 옳다. ,5.0,1,9,0.5881178975105286
27705,👍👍,5.0,1,9,0.6846738457679749
27706,주차불편. 해산물은 괜찮은 편. 사장님인지 갈수록 불친절. 연기가 너무 심함,3.5,0,5,0.3001127541065216
27707,맛있어요!,5.0,1,9,0.4695803225040436
27708,맛있어요.,5.0,1,6,0.32337936758995056
27709,디저트카페,5.0,1,7,0.34185296297073364
27710,너무 맛있어요 ㅎㅎ 가족들이랑 또 왔는데 오길 잘했네요,5.0,1,9,0.9854137897491455
27711,잘 먹고 가요!! 꼭 또 올께요♡,4.5,1,9,0.9615072011947632
27712,"순댓국과 모듬순대가 맛있네요.
냉면은 위 음식들보다는 조금 덜 맛있었습니다.",4.0,1,7,0.413918137550354
27713,ㆍ,3.0,0,5,0.481115460395813
27714,"매장 앞에 두어대 주차할 수 있고, 먹고 갈 공간은 딱히 없어요. 젤라또 하나같이 정말 다 맛있었어요. 주인 아주머니께서 친절하셔서 기분좋게 먹었어요!",5.0,1,9,0.8355914354324341
27715,비싼데 맛있어요,2.5,0,9,0.5113908648490906
27716,돌솥이랑 꼬막정식 먹었는데 정말 맛있어요^^ 고즈넉한 분위기까지 한 몫 했네요~~,5.0,1,9,0.9485833644866943
